audio_name,type,transcription,choices,annotation
VU_072.wav,VU,"Oh, you want to go to the cafeteria? I think you can go straight right now and when you see the conference room, turn left. Um, keep going and pass the art studio, you can turn right. Yes, and you just keep going on that way. When you see the washroom, the cafeteria is across the washroom.","A: Go straight from your current location, turn left at the conference room, pass the art studio, turn right, and the cafeteria will be across from the washroom
B: Go straight from your current location, turn left at the conference room, pass the art studio, and ask another person for further instruction
C: Go straight from your current location, turn right at the conference room, pass the art studio, turn right, and the cafeteria will be across from the washroom
D: Go straight from your current location, turn left at the conference room, pass the art studio, turn left, and the cafeteria will be across from the washroom
E: Ask another person near you for direction",A
VU_073.wav,VU,so first you want to go straight from the piano room to the locker room and then when you see the washroom you should take you should take a left and then you go straight again and the cafeteria should be on your right,"A: Go straight from the piano room to the locker room, and when you see the washroom, take a left, then go straight again, and the cafeteria should be on your right
B: Go straight from the piano room to the locker room, and when you see the washroom, take a right, then go straight again, and the cafeteria should be on your right
C: Go straight from the piano room to the locker room, and when you see the washroom, take a left, then go straight again, and ask other people for further instruction
D: Go straight from the piano room to the locker room, and when you see the washroom, continue straight instead of taking a left, then look for the cafeteria on your right or ask for further instructions
E: Ask another person near you for direction",D
VU_074.wav,VU,Oh you ask lap B? I think you can go straight right now when you see the lap A. You turn right and then you keep going when you see the locker room. You can turn left and then you keep going. The lap B is beside locker room.,"A: Go straight until you see lab A, then turn right and continue until you see the locker room, then turn left and keep going until you find someone to ask for further instructions
B: Go straight until you see lab A, then turn right and continue until you see the locker room, then turn left and keep going, looking for signs that might indicate the direction to the cafeteria
C: Go straight until you see lab A, then turn right and continue until you see the locker room, then turn right again and look for the cafeteria or someone to ask for further instructions
D: Go straight until you see lab A, then turn left and continue until you see the locker room, then turn left and keep going, looking for signs that might indicate the direction to the cafeteria
E: Ask another person near you for direction",E
VU_075.wav,VU,You go straight down the hallway after you pass the auditorium and then you turn left and you go down the hallway after the vending machine and you turn right and go straight down the hallway and the destination will be on your left.,"A: Go straight down the hallway after passing the auditorium, then turn left, go down the hallway after the vending machine, turn right, and go straight down the hallway until the destination is on your left
B: Go straight down the hallway after passing the auditorium, then turn right, go down the hallway after the vending machine, turn right, and go straight down the hallway until the destination is on your left
C: Go straight down the hallway after passing the auditorium, then turn left, go down the hallway after the vending machine, turn left, and go straight down the hallway until the destination is on your left
D: Go straight down the hallway after passing the auditorium, then ask other people for further instruction
E: Ask another person near you for direction",D
VU_076.wav,VU,Continue on the hallway after passing Lab A and turn right. Walk past the auditorium and then you can reach the Lab B.,"A: Continue on the hallway after passing Lab A and turn right, walk past the auditorium and then you can reach the Lab B
B: Continue on the hallway after passing Lab A and turn left, walk past the auditorium and then you can reach the Lab B
C: Continue on the hallway after passing Lab A and turn right, walk past the auditorium and then ask another person for further instruction
D: Go back towards Lab A and then ask another person for further instruction
E: Ask another person near you for direction",C
VU_077.wav,VU,"first you should go street and you may pass by the gym and then you should turn left and keep going, you may see the cafeteria","A: Go straight, pass by the gym, turn left, keep going, and you may see the cafeteria
B: Go straight, pass by the gym, turn right, keep going, and you may see the cafeteria
C: Go straight, pass by the gym, turn left, keep going, and ask other people for further instruction
D: Go straight, pass by the gym, continue straight instead of turning left, keep going, and you may see the cafeteria
E: Ask another person near you for direction",E
VU_078.wav,VU,"So start from the mail office, you wanna go straight and then when you are at the auditorium, you make a left turn. And then you go straight again and here you wanna take the first right turn and then if you just go straight again, you will see the cafeteria.","A: Start from the mail office, go straight, at the auditorium make a left turn, go straight, take the first right turn, then go straight again until you see the cafeteria
B: Start from the mail office, go straight, at the auditorium make a left turn, go straight, take the first right turn, then ask other people for further instruction
C: Start from the mail office, go straight, at the auditorium make a right turn, go straight, take the first right turn, then go straight again until you see the cafeteria
D: Start from the mail office, go straight, at the auditorium make a left turn, go straight, take the second right turn, then go straight again until you see the cafeteria
E: Ask another person near you for direction",B
VU_079.wav,VU,You go straight and then when you see left B you make a right turn and you make another right You make another left turn When you go through left B and then when you see the washroom you make a left turn,"A: Go straight, when you see left B make a right turn, then make another right, and then make a left turn, when you see the washroom make a left turn
B: Go straight, when you see left B make a right turn, then make another right, and then make a left turn, when you see the washroom ask another person for further instruction
C: Go straight, when you see left B make a left turn, then make another right, and then make a left turn, when you see the washroom make a left turn
D: Go straight, when you see left B make a right turn, then make another left, and then make a right turn, when you see the washroom make a left turn
E: Ask another person near you for direction",E
VU_080.wav,VU,Go Street South and turn left at the end of the road. Then walk Street East. Turn left after passing technical support centers. Go along North and make a left again after passing the vending machine. The conference room is next to the vending machine. Go past it and turn left. And the second room is the Lab B.,"A: Go Street South and turn left at the end of the road, then walk Street East and turn left after passing technical support centers, go along North and make a left again after passing the vending machine, then ask other people for further instruction
B: Go Street South and turn left at the end of the road, then walk Street East and turn left after passing technical support centers, go along North and make a left again after passing the vending machine, go past the conference room and turn left, and the second room is Lab B
C: Go Street South and turn right at the end of the road, then walk Street East and turn left after passing technical support centers, go along North and make a left again after passing the vending machine, then ask other people for further instruction
D: Go Street South and turn left at the end of the road, then walk Street West and turn left after passing technical support centers, go along North and make a left again after passing the vending machine, then ask other people for further instruction
E: Ask another person near you for direction",B
VU_081.wav,VU,yeah please go go ahead take the first left walk past walk past the vending machine take the right and yeah and the next left probably you passed a locker room then the right go straight past a student lounge a conference room and yeah finally maybe you will see your destination,"A: Go ahead, take the first left, walk past the vending machine, take the right, and then take the next left, pass a locker room, then take the right, go straight past a student lounge, a conference room, and then ask other people for further instruction
B: Go ahead, take the first left, walk past the vending machine, take the left, and then ask other people for further instruction
C: Go ahead, take the first right, walk past the vending machine, take the right, and then take the next left, pass a locker room, then take the right, go straight past a student lounge, a conference room, and then ask other people for further instruction
D: Go ahead, take the first left, walk past the vending machine, take the right, and then take the next right, pass a locker room, then take the right, go straight past a student lounge, a conference room, and then ask other people for further instruction
E: Ask another person near you for direction",E
VU_082.wav,VU,"Go straight down the hall, keep going and make a right turn by the vending machine. And make a right turn by the piano room. Keep going, the destination is on your left.","A: Go straight down the hall, keep going and make a right turn by the vending machine, then make a right turn by the piano room and keep going until the destination is on your left
B: Go straight down the hall, keep going and make a left turn by the vending machine, then make a right turn by the piano room and keep going until the destination is on your left
C: Go straight down the hall, keep going and make a right turn by the vending machine, then make a left turn by the piano room and keep going until the destination is on your left
D: Go straight down the hall, keep going and make a right turn by the vending machine, then make a right turn by the piano room and keep going, ask other people for further instruction
E: Ask another person near you for direction",E
VU_083.wav,VU,"Walk along this way until the admission office and you need to turn left and keep going. When you pass by the conference room, you need to turn right and you will see the cafeteria.","A: Walk along this way until the admission office, turn left and keep going, pass by the conference room, turn right and you will see the cafeteria
B: Walk along this way until the admission office, turn left and keep going, pass by the conference room, then ask another person for further instruction
C: Walk along this way until the admission office, turn right and keep going, pass by the conference room, turn right and you will see the cafeteria
D: Walk along this way until the admission office, turn left and keep going, pass by the conference room, turn left and you will see the cafeteria
E: Ask another person near you for direction",E
VU_084.wav,VU,so first you want to start from the middle of it and you go straight and then take the first right turn and then you go straight again and when you see the locker room you make a left turn and then you go straight again and when you see the winding machine you take a right turn and then you go straight again and you will see the cafeteria,"A: Start from the middle, go straight, take the first right turn, go straight, make a left at the locker room, go straight, take a right at the vending machine, and then go straight to see the cafeteria
B: Start from the middle, go straight, take the first left turn, go straight, make a left at the locker room, go straight, take a right at the vending machine, and then go straight to see the cafeteria
C: Start from the middle, go straight, take the first right turn, go straight, make a right at the locker room, go straight, take a right at the vending machine, and then go straight to see the cafeteria
D: Start from the middle, go straight, take the first right turn, go straight, make a left at the locker room, go straight, and ask other people for further instruction
E: Ask another person near you for direction",D
VU_085.wav,VU,"Please go straight past the mail office and turn right. Pass the winding machine, admission office and the gym. Then turn left and go straight. Maybe you will pass a piano room and you will see the cafeteria.","A: Go straight past the mail office and turn right, pass the winding machine, admission office, and the gym, then turn left and go straight, and ask other people for further instruction
B: Go straight past the mail office and turn right, pass the winding machine, admission office, and the gym, then turn right and go straight
C: Go straight past the mail office and turn left, pass the winding machine, admission office, and the gym, then turn left and go straight
D: Go straight past the mail office and turn right, pass the winding machine, admission office, and the gym, then turn left and go straight until you see the cafeteria
E: Ask another person near you for direction",A
VU_086.wav,VU,So first you want to turn right and you go straight make another right turn at left A and then you go straight again and make a left there at the locker room and then you go straight again and when you see the auditorium you turn right and then you go straight again and when you see the admission office you turn left and then go straight and you will see that B is on your left,"A: Turn right, go straight, make another right turn at left A, go straight, make a left at the locker room, go straight, turn right at the auditorium, go straight, turn left at the admission office, go straight, and Lab B will be on your left
B: Turn right, go straight, make another right turn at left A, go straight, ask another person for further instruction
C: Turn right, go straight, make another right turn at left A, go straight, make a left at the locker room, go straight, ask another person for further instruction
D: Turn right, go straight, make another right turn at left A, go straight, make a left at the locker room, go straight, turn right at the auditorium, go straight, ask another person for further instruction
E: Ask another person near you for direction",B
VU_087.wav,VU,so first you will go straight from the lab A and then to the auditorium and when you are at the corner of the auditorium you should make a right turn and then if you want to go straight you will see lab B is on your right,"A: Go straight from lab A towards the auditorium, at the corner of the auditorium make a right turn, then go straight until you see lab B on your right
B: Go straight from lab A towards the auditorium, at the corner of the auditorium make a left turn, then go straight until you see lab B on your right
C: Go straight from lab A towards the auditorium, at the corner of the auditorium make a right turn, then ask other people for further instruction
D: Go straight from lab A towards the auditorium, at the corner of the auditorium continue straight, then go straight until you see lab B on your right
E: Ask another person near you for direction",C
VU_088.wav,VU,so first when you start from the middle office you want to go straight and then when you see the auditorium you want to take a left turn and then you go straight again all the way down the hall and you want to you should take the right turn at the admission office and then you go through it again and you will see the cafeteria,"A: Go straight from the middle office, take a left at the auditorium, go straight down the hall, take a right turn at the admission office, and then you should see the cafeteria
B: Go straight from the middle office, take a left at the auditorium, go straight down the hall, and ask other people for further instruction
C: Go straight from the middle office, take a right at the auditorium, go straight down the hall, take a right turn at the admission office, and then you should see the cafeteria
D: Go straight from the middle office, take a left at the auditorium, go straight down the hall, take a left turn at the admission office, and then ask other people for further instruction
E: Ask another person near you for direction",B
VU_089.wav,VU,"First, you want to go straight from the piano room and then you want to go straight all the way to the washroom and then at the corner of the washroom, you should take a left turn and then go straight and then you will see the cafeteria.","A: Go straight from the piano room, continue straight to the washroom, take a left at the corner of the washroom, then go straight to find the cafeteria
B: Go straight from the piano room, continue straight to the washroom, take a right at the corner of the washroom, then go straight to find the cafeteria
C: Go straight from the piano room, continue straight to the washroom, take a left at the corner of the washroom, then ask other people for further instruction
D: Go straight from the piano room, continue straight past the washroom without turning, then ask other people for further instruction
E: Ask another person near you for direction",C
VU_090.wav,VU,"First, go straight ahead, pass the mail office, the washroom and the library, and turn right. Maybe pass a library, auditorium and conference room, and the cafeteria is on your right.","A: Go straight ahead, pass the mail office, the washroom, and the library, and turn right, then ask other people for further instruction
B: Go straight ahead, pass the mail office, the washroom, and the library, and turn left, then ask other people for further instruction
C: Go straight ahead, pass the mail office, the washroom, and the library, and turn right, pass the auditorium and conference room, and the cafeteria is on your right
D: Go straight ahead, pass the mail office, the washroom, and the library, and turn right, pass the auditorium and conference room, and the cafeteria is on your left
E: Ask another person near you for direction",A
VU_091.wav,VU,so first you will go straight and then you make a left turn at the washroom and then you go straight again and you will see that B is on your right,"A: Go straight, make a left turn at the washroom, go straight again, and Lab B should be on your right
B: Go straight, make a left turn at the washroom, go straight again, and if unsure, ask other people for further instruction
C: Go straight, make a right turn at the washroom, go straight again, and Lab B should be on your right
D: Go straight, make a left turn at the washroom, go straight again, and continue straight to ask another person for detailed guidance
E: Ask another person near you for direction",B
VU_092.wav,VU,"So face down to the hallway, go straight to the end of this hallway. Then you turn right. Yes, you're going to turn right. And just go ahead and face down to that hallway. Keep going and you will see the cafeteria at the very end of this hallway.","A: Face down to the hallway, go straight to the end of this hallway, then turn right, and face down to that hallway, keep going until you see the cafeteria
B: Face down to the hallway, go straight to the end of this hallway, then turn left, and face down to that hallway, keep going until you see the cafeteria
C: Face down to the hallway, go straight to the end of this hallway, then turn right, and face down to that hallway, keep going and ask another person for further instruction
D: Face down to the hallway, go straight to the end of this hallway, then turn right, and face down to that hallway, keep going and if you do not see the cafeteria, ask another person for further instruction
E: Ask another person near you for direction",E
VU_093.wav,VU,"You go straight down the hallway and after you see the washroom, you turn left and then you go straight and the destination will be on your left.","A: Go straight down the hallway, after seeing the washroom turn left, then go straight and the cafeteria will be on your left
B: Go straight down the hallway, after seeing the washroom turn left, then go straight and ask other people for further instruction
C: Go straight down the hallway, after seeing the washroom turn right, then go straight and the cafeteria will be on your left
D: Go straight down the hallway, after seeing the washroom turn left, then turn right and the cafeteria will be on your left
E: Ask another person near you for direction",B
VU_094.wav,VU,"First, you should walk along this way until you can see the auditorium. And you may need to turn left. And when you pass by the admission office, you need to turn right and keep going. You will see the cafeteria.","A: Walk along this way until you can see the auditorium, then turn left, pass by the admission office, turn right and keep going until you see the cafeteria
B: Walk along this way until you can see the auditorium, then turn right, pass by the admission office, turn right and keep going until you see the cafeteria
C: Walk along this way until you can see the auditorium, then turn left, pass by the admission office, and ask other people for further instruction
D: Walk along this way until you can see the auditorium, then turn left, pass by the admission office, turn left and keep going until you see the cafeteria
E: Ask another person near you for direction",C
VU_095.wav,VU,"first you want to turn right and then you go straight passing through the cafeteria, lab 8, the auditorium, the conference room and the winding machine and then you want to make a right turn and then you go straight again and you make the first right turn and then you go straight and you will see lab B is on your left","A: Turn right, go straight passing through the cafeteria, lab 8, the auditorium, the conference room, and the winding machine, make a right turn, go straight, make the first right turn, go straight, and Lab B will be on your left
B: Turn right, go straight passing through the cafeteria, lab 8, the auditorium, the conference room, and the winding machine, make a right turn, go straight, and ask other people for further instruction
C: Turn left, go straight passing through the cafeteria, lab 8, the auditorium, the conference room, and the winding machine, make a right turn, go straight, make the first right turn, go straight, and Lab B will be on your left
D: Turn right, go straight passing through the cafeteria, lab 8, the auditorium, the conference room, and the winding machine, make a left turn, go straight, make the first right turn, go straight, and Lab B will be on your left
E: Ask another person near you for direction",B
VU_096.wav,VU,So you start from the piano room and you just go straight and then you take the second left turn and then you go straight again and you wanna take the first right turn and then go straight and you will see the cafeteria,"A: Start from the piano room, go straight, take the second left turn, go straight, take the first right turn, go straight, and you will see the cafeteria
B: Start from the piano room, go straight, take the second left turn, go straight, and ask other people for further instruction
C: Start from the piano room, go straight, take the first left turn, go straight, take the first right turn, go straight, and you will see the cafeteria
D: Start from the piano room, go straight, take the second left turn, go straight, take the second right turn, go straight, and you will see the cafeteria
E: Ask another person near you for direction",B
VU_097.wav,VU,"To get to the kitchen from the stationery, turn left, go straight, and then turn right. The second right, the kitchen is on your right.","A: Turn left from the stationery, go straight, and then turn right, take the second right where the kitchen is on your right, and ask someone there for the direction to Lab B
B: Turn left from the stationery, go straight, and then turn right, take the second right where the kitchen is on your right, and look for signs indicating Lab B
C: Turn left from the stationery, go straight, and then turn left instead of right, and ask someone for the direction to Lab B
D: Turn right from the stationery, go straight, and then turn right, take the second right where the kitchen is on your right, and ask someone there for the direction to Lab B
E: Ask another person near you for direction",E
VU_098.wav,VU,"To get to the cafeteria from the mail office, first go straight and then turn left at the vending machine and then turn right. And then turn left before the student lunch and then go straight and then turn right at the auditorium and then go straight down the hallway. The cafeteria should be on your right.","A: Go straight from the mail office, turn left at the vending machine, turn right, turn left before the student lounge, go straight, turn right at the auditorium, and go straight down the hallway. The cafeteria should be on your right.
B: Go straight from the mail office, turn left at the vending machine, turn right, turn left before the student lounge, go straight, turn right at the auditorium, and go straight down the hallway. If unsure, ask another person for further instruction.
C: Go straight from the mail office, turn right at the vending machine, then proceed as per the previous instructions.
D: Go straight from the mail office, turn left at the vending machine, then ask another person for further instruction before proceeding.
E: Ask another person near you for direction",D
VU_099.wav,VU,"To get the washroom from Lab A, first turn right, go straight, and turn left at the second left, and then turn right. The washroom is on your right.","A: Since the provided directions are for the washroom and not Lab B, start by turning right from Lab A and ask other people for further instruction
B: Turn left from Lab A and ask other people for further instruction
C: Go straight from Lab A and ask other people for further instruction
D: Turn around from Lab A and ask other people for further instruction
E: Ask another person near you for direction",A
VU_100.wav,VU,To get to the left B first go straight turn right at the first right and go straight turn left go straight and turn right the left B is on your right,"A: Go straight, turn right at the first right, and then ask other people for further instruction
B: Go straight, turn right at the first right, go straight, turn left, go straight, and then ask other people for further instruction
C: Go straight, turn left at the first left, and then ask other people for further instruction
D: Go straight, turn right at the first right, go straight, turn left, go straight, turn right, and Lab B should be on your right
E: Ask another person near you for direction",B
VU_101.wav,VU,"Go straight this way first. When you see the washroom, you should turn left and you will see the cafeteria in your left hand.","A: Go straight, when you see the washroom, turn left and look for the cafeteria on your left hand side
B: Go straight, when you see the washroom, turn right and look for the cafeteria on your left hand side
C: Go straight, when you see the washroom, turn left and ask another person for further instruction
D: Go straight, when you see the washroom, continue straight and ask another person for further instruction
E: Ask another person near you for direction",C
VU_102.wav,VU,go past the cafeteria and turn right go down the hallway after passing the mail office and you can take the left go straight and pass the gym and then turn left make a left again after passing the gym and you will reach I think the art studio and that be is next to the art studio,"A: Go past the cafeteria, turn right, go down the hallway after passing the mail office, take the left, go straight, pass the gym, then turn left, make a left again after passing the gym, and look for Lab B signs
B: Go past the cafeteria, turn right, go down the hallway after passing the mail office, take the left, go straight, pass the gym, then turn left, make a left again after passing the gym, and ask other people for further instruction
C: Go past the cafeteria, turn right, go down the hallway after passing the mail office, take the right, go straight, pass the gym, then turn left, make a left again after passing the gym, and look for Lab B signs
D: Go past the cafeteria, turn right, go down the hallway after passing the mail office, take the left, go straight, pass the gym, then turn right, make a left again after passing the gym, and look for Lab B signs
E: Ask another person near you for direction",B
VU_103.wav,VU,"To get to the cafeteria from the mail office, first go straight and then turn left before the admin office and then go straight and then turn right after the auditorium and then the cafeteria should be on your right.","A: Go straight from the mail office, turn left before the admin office, then go straight, turn right after the auditorium, and the cafeteria should be on your right
B: Go straight from the mail office, turn left before the admin office, then ask other people for further instruction
C: Go straight from the mail office, turn left before the admin office, then turn left after the auditorium, and the cafeteria should be on your right
D: Go straight from the mail office, turn right before the admin office, then go straight, turn right after the auditorium, and the cafeteria should be on your right
E: Ask another person near you for direction",B
VU_104.wav,VU,"So first you will go straight, you go straight all the way down to the mail office and then you make a laughter. And then you go straight again, all the way straight to the technical support centers and then you make another laughter. And then you walk straight until you see the winding machine and then you make another left turn. And you go straight and when you see the auditorium you make another left turn and then you go straight again and you will see that bead on your right.","A: Go straight all the way down to the mail office, make a left turn, go straight to the technical support centers, make another left turn, walk straight until you see the vending machine, make another left turn, go straight, and when you see the auditorium make another left turn, then go straight and Lab B will be on your right
B: Go straight all the way down to the mail office, make a right turn, go straight to the technical support centers, make another right turn, walk straight until you see the vending machine, make another right turn, go straight, and when you see the auditorium make another right turn, then go straight and Lab B will be on your right
C: Go straight all the way down to the mail office, make a left turn, go straight to the technical support centers, make another left turn, walk straight until you see the vending machine, make another left turn, go straight, and when you see the auditorium make another left turn, then go straight and ask other people for further instruction
D: Go straight all the way down to the mail office, make a left turn, go straight to the technical support centers, make another left turn, walk straight until you see the vending machine, make another left turn, go straight, and when you see the auditorium make another left turn, then go straight and Lab B will be on your left
E: Ask another person near you for direction",C
VU_105.wav,VU,"Go past the conference room auditorium and turn left. Pass the lab A, the lock room and the vending machine. Then turn right and go straight to your destination.","A: Go past the conference room auditorium, turn left, pass the lab A, the lock room, and the vending machine, then turn right and go straight to your destination
B: Go past the conference room auditorium, turn right, pass the lab A, the lock room, and the vending machine, then turn right and go straight to your destination
C: Go past the conference room auditorium, turn left, pass the lab A, the lock room, and the vending machine, then turn left and go straight to your destination
D: Go past the conference room auditorium, turn left, pass the lab A, the lock room, and the vending machine, then turn right and ask other people for further instruction
E: Ask another person near you for direction",E
VU_106.wav,VU,You go straight down the hallway and after I think after the art studio you turn left and then you go straight and maybe turn right after you reach the gym and go straight the destination will be on your left.,"A: Go straight down the hallway, turn left after the art studio, go straight, and then turn right after the gym, continue straight until the destination is on your left
B: Go straight down the hallway, turn left after the art studio, go straight, and then turn left after the gym, continue straight until the destination is on your left
C: Go straight down the hallway, turn left before the art studio, go straight, and then turn right after the gym, continue straight until the destination is on your left
D: Go straight down the hallway, turn left after the art studio, go straight, and after reaching the gym, ask other people for further instruction
E: Ask another person near you for direction",D
VU_107.wav,VU,"To get to the cafeteria from the mail office first go straight and then turn right at the first right and Then go down the hallway Until to see the art studio and then turn left before the art studio and then turn right after that and then go straight Yeah, the cafeteria should be on your left","A: Go straight from the mail office, turn right at the first right, go down the hallway until you see the art studio, turn left before the art studio, turn right after that, and go straight until the cafeteria is on your left
B: Go straight from the mail office, turn right at the first right, go down the hallway until you see the art studio, turn left before the art studio, turn right after that, and then ask another person for further instruction
C: Go straight from the mail office, turn right at the first right, go down the hallway until you see the art studio, turn right before the art studio, and then go straight until the cafeteria is on your left
D: Go straight from the mail office, turn left at the first right, go down the hallway until you see the art studio, turn left before the art studio, turn right after that, and go straight until the cafeteria is on your left
E: Ask another person near you for direction",B
VU_108.wav,VU,So first you want to go straight and you will see the cafeteria and then the washroom and then you make a laughter and you go straight again and when you see the admission office you stop and you will see that the is on your left.,"A: Go straight, pass the cafeteria, then the washroom, take a left, go straight again, and when you see the admission office, stop and look for Lab B on your left
B: Go straight, pass the cafeteria, then the washroom, take a right, go straight again, and when you see the admission office, stop and look for Lab B on your left
C: Go straight, pass the cafeteria, then the washroom, continue straight without turning, and when you see the admission office, stop and look for Lab B on your left
D: Go straight, pass the cafeteria, then the washroom, take a left, go straight again, and when you see the admission office, ask another person for further instruction
E: Ask another person near you for direction",D
VU_109.wav,VU,So first you will turn right and then when you pass through the cafeteria you turn right again and then when you get to the corner of lab A you turn left and then you will pass through the locker room and you see that be on your right,"A: Turn right, pass through the cafeteria and turn right again, get to the corner of lab A and turn left, pass through the locker room and look for Lab B on your right
B: Turn right, pass through the cafeteria and turn right again, get to the corner of lab A and turn left, pass through the locker room and ask another person for further instruction
C: Turn left, pass through the cafeteria and turn right again, get to the corner of lab A and turn left, pass through the locker room and look for Lab B on your right
D: Turn right, pass through the cafeteria and turn left, get to the corner of lab A and turn left, pass through the locker room and look for Lab B on your right
E: Ask another person near you for direction",B
VU_110.wav,VU,"Look past the cafeteria and the lab A and you can turn right. After passing the auditorium, you will see the lab B. The lab B is next to the locker room.","A: Look past the cafeteria and lab A, turn right, after passing the auditorium, you will see lab B next to the locker room
B: Look past the cafeteria and lab A, turn right, after passing the auditorium, ask another person for further instruction
C: Look past the cafeteria and lab A, turn left, after passing the auditorium, you will see lab B next to the locker room
D: Look past the cafeteria and lab A, turn right, before passing the auditorium, ask another person for further instruction
E: Ask another person near you for direction",B
VU_111.wav,VU,"Turn left now and take the immediate right, then take the third left near stationery.","A: Turn left now and take the immediate right, then take the third left near stationery
B: Turn left now and take the immediate left, then take the third left near stationery
C: Turn left now and take the immediate right, then take the second left near stationery
D: Turn left now and take the immediate right, then ask other people for further instruction near the stationery
E: Ask another person near you for direction",D
VU_112.wav,VU,So first please go to your right way and keep going straight and you make a left turn by the art studio and and then you make a right turn by the student line keep going straight and destination will be on your left,"A: Go to your right, keep going straight, make a left turn by the art studio, then make a right turn by the student line, keep going straight, and the destination will be on your left
B: Go to your right, keep going straight, make a left turn by the art studio, and ask other people for further instruction
C: Go to your right, keep going straight, make a right turn by the art studio, then make a right turn by the student line, keep going straight, and the destination will be on your left
D: Go to your left, keep going straight, make a left turn by the art studio, then make a right turn by the student line, keep going straight, and the destination will be on your left
E: Ask another person near you for direction",B
VU_113.wav,VU,"To get to the cafeteria from the mail office, first turn left at the winding machine and then turn right and then turn left at the student lounge and then Let's see and then turn right and then go straight and then the cafeteria should be on your left","A: Turn left at the vending machine, then turn right, and then turn left at the student lounge, then ask other people for further instruction
B: Turn left at the vending machine, then turn right, and then turn left at the student lounge, then turn right and go straight
C: Turn left at the vending machine, then turn left, and then turn left at the student lounge, then ask other people for further instruction
D: Turn right at the vending machine, then turn right, and then turn left at the student lounge, then ask other people for further instruction
E: Ask another person near you for direction",A
VU_114.wav,VU,So please go straight down the hallway and I think you should make a right turn by the admission office and keep going straight. The destination will be on your right.,"A: Go straight down the hallway, make a right turn by the admission office, and keep going straight until the destination is on your right
B: Go straight down the hallway, make a left turn by the admission office, and keep going straight until the destination is on your right
C: Go straight down the hallway, make a right turn by the admission office, and keep going straight until the destination is on your left
D: Go straight down the hallway, make a right turn by the admission office, and ask other people for further instruction
E: Ask another person near you for direction",E
VU_115.wav,VU,"To get to the washroom from Lab A, first turn right and then go straight. Then turn left at the second left and then the washroom is on your right.","A: Turn right from Lab A and ask another person for directions to Lab B
B: Go straight from Lab A and ask another person for directions to Lab B
C: Turn left from Lab A and ask another person for directions to Lab B
D: Return to a known location and ask for directions to Lab B from there
E: Ask another person near you for direction",D
VU_116.wav,VU,"So first, please go straight down the hall and you make a left turn and going straight, the destination will be on your left.","A: Go straight down the hall, make a left turn, and then go straight until the destination is on your left
B: Go straight down the hall, make a right turn, and then go straight until the destination is on your left
C: Go straight down the hall, make a left turn, and then go straight, ask other people for further instruction
D: Go straight down the hall, make a left turn, and then go straight until the destination is on your right
E: Ask another person near you for direction",C
VU_117.wav,VU,"Take the second left, go straight and pass the auditorial student lounge and mission office and then turn right and pass a vending machine and you will arrive at the cafeteria.","A: Take the second left, go straight and pass the auditorial student lounge and mission office, then turn right and pass a vending machine to arrive at the cafeteria.
B: Take the second left, go straight and pass the auditorial student lounge and mission office, then turn left and pass a vending machine to arrive at the cafeteria.
C: Take the second left, go straight and pass the auditorial student lounge and mission office, then continue straight and pass a vending machine to arrive at the cafeteria.
D: Take the second left, go straight and pass the auditorial student lounge and mission office, then turn right and ask another person for further instruction.
E: Ask another person near you for direction.",E
VU_118.wav,VU,So first you want to go straight and you pass through the mail office and when you see the conference room you turn left and then you go straight again and you pass through the conference room the art studio and then you make another right turn and you go straight again and you will see the cafeteria is on your on your left,"A: Go straight, pass through the mail office, turn left at the conference room, go straight, pass through the art studio, make a right turn, go straight, and the cafeteria will be on your left
B: Go straight, pass through the mail office, turn right at the conference room, go straight, pass through the art studio, make a right turn, go straight, and the cafeteria will be on your left
C: Go straight, pass through the mail office, turn left at the conference room, go straight, pass through the art studio, make a left turn, go straight, and the cafeteria will be on your left
D: Go straight, pass through the mail office, turn left at the conference room, go straight, pass through the art studio, make a right turn, go straight, and ask another person for further instruction
E: Ask another person near you for direction",D
VU_119.wav,VU,"You go straight and after you pass the mail office, turn left and then go straight down the hallway until you reach the gym and then you turn right and go straight. The destination will be on your left.","A: Go straight, pass the mail office, turn left, go straight down the hallway until you reach the gym, then turn right and go straight, the destination will be on your left
B: Go straight, pass the mail office, turn right, go straight down the hallway until you reach the gym, then turn right and go straight, the destination will be on your left
C: Go straight, pass the mail office, turn left, go straight down the hallway until you reach the gym, then turn left and go straight, the destination will be on your left
D: Go straight, pass the mail office, turn left, go straight down the hallway until you reach the gym, then turn right and go straight, and ask other people for further instruction
E: Ask another person near you for direction",D
VU_120.wav,VU,"To get to the cafeteria from the mail office, first, go straight and then turn left after the vending machine. And then go straight. And then turn right at the locker room. And then go straight all the way down the hallway. The cafeteria should be on your left.","A: Go straight from the mail office, turn left after the vending machine, go straight, turn right at the locker room, and then go straight all the way down the hallway until the cafeteria is on your left
B: Go straight from the mail office, turn left after the vending machine, go straight, turn left at the locker room, and then go straight all the way down the hallway until the cafeteria is on your left
C: Go straight from the mail office, turn left after the vending machine, go straight, turn right at the locker room, and then go straight all the way down the hallway, ask other people for further instruction
D: Go straight from the mail office, turn left after the vending machine, go straight, turn right at the locker room, and then go straight all the way down the hallway, if the cafeteria is not on your left, ask other people for further instruction
E: Ask another person near you for direction",C
